id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
kitca001,Kitchen,Austin,L,L,MIA,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20240730,20240906,2024
kitta001,Kittredge,Andrew,R,R,SLN,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240927,2024
kjerh001,Kjerstad,Heston,L,R,BAL,41,0,0,0,0,0,0,0,0,12,0,8,20,13,12,0,20240423,20241002,2024
kleiw001,Klein,Will,R,R,KCA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240428,20240609,2024
kleiw001,Klein,Will,R,R,OAK,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240803,20240814,2024
klofa001,Kloffenstein,Adam,R,R,SLN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240620,20240620,2024
knacl001,Knack,Landon,L,R,LAN,18,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,20240417,20241029,2024
knapa001,Knapp,Andrew,B,R,SFN,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20240823,20240828,2024
kniza001,Knizner,Andrew,R,R,TEX,37,2,0,2,34,0,0,0,0,0,0,0,0,1,0,0,20240330,20240727,2024
kochg001,Koch,Grant,R,R,PIT,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20240529,20240602,2024
kochj001,Kochanowicz,Jack,L,R,ANA,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20240711,20240929,2024
kochm001,Koch,Matt,L,R,COL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240522,20240523,2024
koenj001,Koenig,Jared,R,L,MIL,56,56,6,50,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20241002,2024
koles001,Kolek,Stephen,R,R,SDN,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,20240321,20240730,2024
kopem001,Kopech,Michael,R,R,CHA,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240725,2024
kopem001,Kopech,Michael,R,R,LAN,34,34,1,33,0,0,0,0,0,0,0,0,0,0,0,0,20240731,20241030,2024
krave001,Kravetz,Evan,L,L,CIN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240828,20240828,2024
kreir001,Kreidler,Ryan,R,R,DET,35,0,0,0,0,0,0,8,26,1,1,0,2,1,3,3,20240611,20240911,2024
kremd001,Kremer,Dean,R,R,BAL,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240924,2024
krisz001,Kristofak,Zac,R,R,ANA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240428,20240428,2024
kroom002,Krook,Matt,L,L,BAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240630,20240630,2024
kuhlc001,Kuhl,Chad,R,R,CHA,31,31,1,30,0,0,0,0,0,0,0,0,0,0,0,0,20240616,20240920,2024
kuhnj001,Kuhnel,Joel,R,R,HOU,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240412,20240412,2024
kuhnj001,Kuhnel,Joel,R,R,TBA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240731,20240824,2024
kwans001,Kwan,Steven,L,L,ALS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20240716,20240716,2024
kwans001,Kwan,Steven,L,L,CLE,132,0,0,0,0,0,0,0,0,124,0,0,124,7,1,0,20240328,20241019,2024
lambp001,Lambert,Peter,R,R,COL,28,28,3,25,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240822,2024
lamed001,Lamet,Dinelson,R,R,LAN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240405,2024
langa001,Lange,Alex,R,R,DET,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240522,2024
langs001,Langeliers,Shea,R,R,OAK,137,0,0,0,131,0,0,0,0,0,0,0,0,3,9,0,20240328,20240928,2024
langw001,Langford,Wyatt,R,R,TEX,134,0,0,0,0,0,0,0,0,105,15,0,109,25,0,0,20240328,20240929,2024
larnt001,Larnach,Trevor,L,R,MIN,112,0,0,0,0,0,0,0,0,52,0,10,57,52,10,0,20240416,20240926,2024
lasoj001,La Sorsa,Joe,L,L,WAS,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20240817,20240929,2024
latzj001,Latz,Jacob,R,L,TEX,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240802,2024
laurr001,Laureano,Ramon,R,R,ATL,69,0,0,0,0,0,0,0,0,28,4,42,67,0,6,1,20240615,20241002,2024
laurr001,Laureano,Ramon,R,R,CLE,31,0,0,0,0,0,0,0,0,0,10,25,31,0,7,1,20240328,20240519,2024
law-d001,Law,Derek,R,R,WAS,75,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240929,2024
lawrj002,Lawrence,Justin,R,R,COL,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928,2024
lazam001,Lazar,Max,R,R,PHI,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20240810,20240913,2024
leahk001,Leahy,Kyle,B,R,SLN,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20240430,20240928,2024
leasj001,Leasure,Jordan,R,R,CHA,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240714,2024
leblc001,Leblanc,Charles,R,R,ANA,11,0,0,0,0,2,4,5,0,0,0,0,0,1,0,0,20240804,20240918,2024
leclj001,Leclerc,Jose,R,R,TEX,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240929,2024
lee-b002,Lee,Brooks,B,R,MIN,50,0,0,0,0,0,11,13,27,0,0,0,0,2,7,0,20240703,20240929,2024
lee-d005,Lee,Dylan,L,L,ATL,53,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241002,2024
lee-j001,Lee,Jung Hoo,L,R,SFN,37,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,20240328,20240512,2024
lee-k002,Lee,Korey,R,R,CHA,125,0,0,0,113,0,0,0,0,0,0,0,0,9,11,5,20240330,20240929,2024
leguc001,Legumina,Casey,R,R,CIN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20240422,20240918,2024
leibb001,Leibrandt,Brandon,L,L,CIN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240829,20240919,2024
leitj001,Leiter,Jack,R,R,TEX,9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,20240418,20240926,2024
leitm002,Leiter,Mark,R,R,CHN,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240728,2024
leitm002,Leiter,Mark,R,R,NYA,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20240730,20241030,2024
lemad001,LeMahieu,DJ,R,R,NYA,67,0,0,0,0,38,0,36,0,0,0,0,0,0,4,0,20240528,20240903,2024
leond003,Leone,Dominic,R,R,CHA,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240814,2024
leonp001,Leon,Pedro,R,R,HOU,7,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,20240803,20240818,2024
lewir003,Lewis,Royce,R,R,MIN,82,0,0,0,0,0,2,51,0,0,0,0,0,28,6,0,20240328,20240929,2024
libem001,Liberatore,Matthew,L,L,SLN,60,60,6,54,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928,2024
lindf001,Lindor,Francisco,B,R,NYN,165,0,0,0,0,0,0,0,164,0,0,0,0,1,1,0,20240329,20241020,2024
lipst001,Lipscomb,Trey,R,R,WAS,61,0,0,0,0,5,2,55,0,0,0,0,0,1,3,0,20240330,20240929,2024
littb002,Little,Brendon,L,L,TOR,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,20240426,20240928,2024
littl001,Little,Luke,L,L,CHN,30,30,1,29,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240712,2024
littz001,Littell,Zack,R,R,TBA,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240925,2024
liveb001,Lively,Ben,R,R,CLE,30,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,20240417,20241015,2024
loaij001,Loaisiga,Jonathan,R,R,NYA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240403,2024
lockb001,Lockridge,Brandon,R,R,SDN,14,0,0,0,0,0,0,0,0,6,1,2,9,2,0,7,20240913,20241006,2024
lockt001,Locklear,Tyler,R,R,SEA,16,0,0,0,0,16,0,0,0,0,0,0,0,0,1,1,20240609,20240729,2024
lodon001,Lodolo,Nick,L,L,CIN,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240822,2024
loftn001,Loftin,Nick,R,R,KCA,57,1,0,1,0,7,28,17,0,4,0,0,4,5,12,1,20240330,20240831,2024
loguz001,Logue,Zach,L,L,LAN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240918,20240919,2024
longs002,Long,Sam,L,L,KCA,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,20240521,20241010,2024
lopej004,Lopez,Jorge,R,R,CHN,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,20240628,20240919,2024
lopej004,Lopez,Jorge,R,R,NYN,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240529,2024
lopej005,Lopez,Jack,R,R,ANA,27,0,0,0,0,0,21,0,7,0,0,1,1,0,4,0,20240816,20240929,2024
lopej007,Lopez,Jacob,L,L,TBA,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20240419,20240825,2024
lopej008,Loperfido,Joey,L,R,HOU,38,0,0,0,0,1,0,0,0,24,5,13,34,1,2,4,20240430,20240728,2024
lopej008,Loperfido,Joey,L,R,TOR,43,0,0,0,0,1,0,0,0,30,15,0,41,1,1,2,20240626,20240929,2024
lopen001,Lopez,Nicky,L,R,CHA,124,0,0,0,0,0,83,0,45,0,0,0,0,0,7,2,20240328,20240927,2024
lopeo001,Lopez,Otto,R,R,MIA,117,0,0,0,0,0,103,6,8,2,1,0,2,0,4,3,20240415,20240929,2024
lopep002,Lopez,Pablo,L,R,MIN,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240927,2024
loper003,Lopez,Reynaldo,R,R,ATL,26,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,20240402,20240930,2024
loper003,Lopez,Reynaldo,R,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
lorem002,Lorenzen,Michael,R,R,KCA,9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,20240803,20241009,2024
lorem002,Lorenzen,Michael,R,R,TEX,19,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20240728,2024
loutr001,Loutos,Ryan,R,R,SLN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240601,20240731,2024
lover001,Lovelady,Richard,L,L,CHN,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240428,20240512,2024
lover001,Lovelady,Richard,L,L,TBA,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20240520,20240929,2024
lowdr001,Lowder,Rhett,R,R,CIN,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20240830,20240928,2024
loweb001,Lowe,Brandon,L,R,TBA,107,0,0,0,0,13,58,0,0,0,0,0,0,37,10,0,20240328,20240928,2024
lowej002,Lowe,Josh,L,R,TBA,106,0,0,0,0,0,0,0,0,15,2,79,92,8,9,0,20240506,20240929,2024
lowen001,Lowe,Nathaniel,L,R,TEX,140,0,0,0,0,138,0,0,0,0,0,0,0,2,3,0,20240420,20240929,2024
lucae002,Lucas,Easton,L,L,DET,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240722,20240728,2024
lucae002,Lucas,Easton,L,L,OAK,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240508,20240513,2024
lucae002,Lucas,Easton,L,L,TOR,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240924,20240927,2024
luccj001,Lucchesi,Joey,L,L,NYN,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20240515,20240930,2024
lucim001,Luciano,Marco,R,R,SFN,27,0,0,0,0,0,9,0,9,0,0,0,0,7,2,2,20240514,20240920,2024
lugos001,Lugo,Seth,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
lugos001,Lugo,Seth,R,R,KCA,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241009,2024
luken001,Lukes,Nathan,L,R,TOR,22,0,0,0,0,0,0,0,0,12,3,8,21,1,2,1,20240830,20240929,2024
lux-g001,Lux,Gavin,L,R,LAN,151,0,0,0,0,0,149,0,1,0,0,0,0,0,19,0,20240320,20241030,2024
luzaj001,Luzardo,Jesus,L,L,MIA,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240616,2024
lylej001,Lyles,Jordan,R,R,KCA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240412,2024
lyncd001,Lynch,Daniel,L,L,KCA,16,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,20240505,20240928,2024
lynnl001,Lynn,Lance,B,R,SLN,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240917,2024
machm001,Machado,Manny,R,R,SDN,159,0,0,0,0,0,0,107,0,0,0,0,0,51,1,0,20240320,20241011,2024
macij002,Maciejewski,Josh,R,L,NYA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240408,20240720,2024
maddt001,Madden,Ty,R,R,DET,7,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20240826,20241005,2024
madrb002,Madris,Bligh,L,R,DET,21,0,0,0,0,20,0,0,0,0,0,1,1,0,1,0,20240721,20240816,2024
madrn001,Madrigal,Nick,R,R,CHN,51,0,0,0,0,0,15,36,0,0,0,0,0,2,8,0,20240328,20240601,2024
maedk001,Maeda,Kenta,R,R,DET,29,29,17,12,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240929,2024
mahlt001,Mahle,Tyler,R,R,TEX,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20240806,20240818,2024
maill001,Maile,Luke,R,R,CIN,55,3,0,3,49,0,0,0,0,0,0,0,0,2,3,0,20240330,20240929,2024
malda001,Maldonado,Anthony,R,R,MIA,16,16,1,15,0,0,0,0,0,0,0,0,0,0,0,0,20240426,20240926,2024
maldm001,Maldonado,Martin,R,R,CHA,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,20240328,20240713,2024
mallj001,Malloy,Justyn-Henry,R,R,DET,78,0,0,0,0,0,0,0,0,22,0,1,23,51,16,0,20240603,20241012,2024
manas001,Manaea,Sean,R,L,NYN,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20241020,2024
mannm001,Manning,Matt,R,R,DET,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20240404,20240519,2024
manoa001,Manoah,Alek,R,R,TOR,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20240505,20240529,2024
mantj002,Mantiply,Joe,R,L,ARI,75,75,2,73,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240929,2024
manzk001,Manzardo,Kyle,L,R,CLE,62,0,0,0,0,6,0,0,0,0,0,0,0,48,18,0,20240506,20241019,2024
marcr001,Marchan,Rafael,B,R,PHI,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20240612,20240714,2024
margm001,Margot,Manuel,R,R,MIN,129,0,0,0,0,0,0,0,0,65,21,44,113,8,35,8,20240328,20240929,2024
marir001,Marinaccio,Ron,R,R,NYA,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240904,2024
marlc001,Marlowe,Cade,L,R,SEA,8,0,0,0,0,0,0,0,0,0,2,5,7,1,1,1,20240723,20240806,2024
marqg001,Marquez,German,R,R,COL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20240714,20240714,2024
marsa001,Marsh,Alec,R,R,KCA,26,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,20240402,20240929,2024
marsb002,Marsh,Brandon,L,R,PHI,139,0,0,0,0,0,0,0,0,99,56,8,137,0,16,0,20240329,20241009,2024
marta007,Martin,Austin,R,R,MIN,93,0,0,0,0,0,14,0,0,40,40,0,74,7,6,14,20240330,20240929,2024
marta008,Martinez,Angel,B,R,CLE,44,0,0,0,0,0,1,3,0,14,21,8,35,3,4,1,20240622,20241009,2024
martc007,Martin,Chris,R,R,BOS,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240929,2024
martd006,Martin,Davis,L,R,CHA,11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,20240727,20240925,2024
martj006,Martinez,J. D.,R,R,NYN,128,0,0,0,0,0,0,0,0,0,0,0,0,126,9,0,20240426,20241017,2024
martj010,Marte,Jose,R,R,ANA,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20240616,20240807,2024
martj011,Martinez,Justin,R,R,ARI,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20240417,20240928,2024
martj012,Martinez,J. P.,L,L,ATL,7,0,0,0,0,0,0,0,0,2,1,2,5,1,3,2,20240602,20240616,2024
martk001,Marte,Ketel,B,R,ARI,136,0,0,0,0,0,113,0,1,0,0,0,0,23,9,0,20240328,20240929,2024
martk001,Marte,Ketel,B,R,NLS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
martn002,Martinez,Nick,L,R,CIN,42,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240927,2024
martn003,Martini,Nick,L,L,CIN,52,0,0,0,0,0,0,0,0,8,0,10,16,31,6,0,20240328,20240706,2024
martn004,Marte,Noelvi,R,R,CIN,66,0,0,0,0,0,1,55,0,0,0,0,0,10,2,1,20240627,20240929,2024
marto002,Martinez,Orelvis,R,R,TOR,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20240621,20240621,2024
marts002,Marte,Starling,R,R,NYN,107,0,0,0,0,0,0,0,0,0,0,98,98,9,4,2,20240329,20241020,2024
marts003,Martinez,Seth,R,R,HOU,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240923,2024
marty001,Marte,Yunior,R,R,PHI,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240830,2024
massm001,Massey,Michael,L,R,KCA,106,0,0,0,0,0,88,0,0,0,0,0,0,14,16,0,20240419,20241010,2024
mastm001,Mastrobuoni,Miles,L,R,CHN,50,0,0,0,0,0,10,17,10,1,0,2,3,1,17,1,20240328,20240923,2024
matej003,Mateo,Jorge,R,R,BAL,68,0,0,0,0,0,56,0,6,0,4,0,4,4,2,4,20240328,20240723,2024
matol002,Matos,Luis,R,R,SFN,45,0,0,0,0,0,0,0,0,7,19,21,43,1,8,1,20240331,20240929,2024
maton001,Maton,Nick,L,R,BAL,5,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,20240620,20240913,2024
matop002,Maton,Phil,R,R,NYN,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,20240711,20241020,2024
matop002,Maton,Phil,R,R,TBA,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240706,2024
matsy001,Matsui,Yuki,L,L,SDN,65,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20241009,2024
matti001,Mattson,Isaac,R,R,PIT,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240920,20240929,2024
mattz001,Matthews,Zebby,R,R,MIN,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20240813,20240928,2024
matzs001,Matz,Steven,R,L,SLN,12,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240929,2024
matzt001,Matzek,Tyler,L,L,ATL,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240504,2024
mayoc001,Mayo,Coby,R,R,BAL,17,0,0,0,0,4,0,12,0,0,0,0,0,0,5,0,20240802,20240920,2024
mayzt001,Mayza,Tim,L,L,NYA,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20240817,20241029,2024
mayzt001,Mayza,Tim,L,L,TOR,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240628,2024
mazua001,Mazur,Adam,R,R,SDN,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20240604,20240726,2024
mcarj001,McArthur,James,R,R,KCA,57,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240916,2024
mccad002,McCaughan,Darren,R,R,CLE,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240623,20240628,2024
mccad002,McCaughan,Darren,R,R,MIA,10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,20240504,20240928,2024
mccaj001,McCann,James,R,R,BAL,67,1,0,1,66,0,0,0,0,0,0,0,0,0,0,0,20240330,20241001,2024
mccaj003,McCarthy,Jake,L,L,ARI,142,0,0,0,0,0,0,0,0,33,63,65,137,1,7,8,20240328,20240929,2024
mccak004,McCann,Kyle,L,R,OAK,54,0,0,0,44,0,0,0,0,0,0,0,0,6,8,0,20240330,20240929,2024
mccoc001,McCormick,Chas,R,L,HOU,96,0,0,0,0,0,0,0,0,54,17,40,95,0,6,3,20240328,20241002,2024
mccom002,McCoy,Mason,R,R,SDN,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20240821,20240914,2024
mccrg001,McCray,Grant,L,R,SFN,37,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,20240814,20240929,2024
mccua001,McCutchen,Andrew,R,R,PIT,120,0,0,0,0,0,0,0,0,0,0,5,5,113,5,0,20240328,20240927,2024
mcdec001,McDermott,Chayce,L,R,BAL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20240724,20240724,2024
mcdot001,McDonald,Trevor,R,R,SFN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240929,20240929,2024
mcfat001,McFarland,T. J.,L,L,OAK,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928,2024
mcgos001,McGough,Scott,R,R,ARI,26,26,2,24,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928,2024
mcgrm001,McGreevy,Michael,L,R,SLN,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20240731,20240929,2024
mcgur002,McGuire,Reese,L,R,BOS,53,0,0,0,48,0,0,0,0,0,0,0,0,1,9,0,20240329,20240724,2024
mcker001,McKenna,Ryan,R,R,BAL,9,0,0,0,0,0,0,0,0,2,2,4,8,0,1,3,20240426,20240511,2024
mcker001,McKenna,Ryan,R,R,SFN,4,0,0,0,0,0,0,0,0,1,0,3,4,0,1,1,20240521,20240526,2024
mcket001,McKenzie,Triston,R,R,CLE,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240628,2024
mckib001,McKinney,Billy,L,L,PIT,10,0,0,0,0,0,0,0,0,6,2,3,10,0,3,0,20240819,20240905,2024
mckiz001,McKinstry,Zach,L,R,DET,123,3,0,3,0,0,20,41,48,18,0,12,28,3,25,3,20240330,20241010,2024
mcmar001,McMahon,Ryan,L,R,COL,153,0,0,0,0,0,0,152,0,0,0,0,0,2,1,0,20240328,20240929,2024
mcmar001,McMahon,Ryan,L,R,NLS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20240716,20240716,2024
mcmij001,McMillon,John,L,R,MIA,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20240810,20240911,2024
mcnej002,McNeil,Jeff,L,R,NYN,134,0,0,0,0,0,112,0,0,15,0,17,28,0,10,1,20240329,20241020,2024
meadc001,Mead,Curtis,R,R,TBA,38,0,0,0,0,1,21,14,0,0,0,0,0,2,2,0,20240330,20240812,2024
meadp001,Meadows,Parker,L,R,DET,89,0,0,0,0,0,0,0,0,0,89,0,89,0,0,4,20240328,20241012,2024
meanj001,Means,John,L,L,BAL,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20240504,20240522,2024
mearn001,Mears,Nick,R,R,COL,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240722,2024
mearn001,Mears,Nick,R,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240729,20241003,2024
medev001,Mederos,Victor,R,R,ANA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240819,20240907,2024
medil002,Medina,Luis,R,R,OAK,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20240602,20240711,2024
meekj001,Meeker,James,R,R,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240607,20240607,2024
megit001,Megill,Trevor,L,R,MIL,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20241003,2024
megit002,Megill,Tylor,R,R,NYN,18,18,15,3,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20241016,2024
melem001,Melendez,MJ,L,R,KCA,141,0,0,0,0,1,0,0,0,126,0,4,129,8,16,0,20240328,20241010,2024
menac001,Mena,Cristian,R,R,ARI,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20240703,20240703,2024
mendd002,Mendick,Danny,R,R,CHA,47,1,0,1,0,0,14,26,0,0,0,0,0,1,10,1,20240422,20240712,2024
menej001,Meneses,Joey,R,R,WAS,76,0,0,0,0,50,0,0,0,0,0,0,0,25,1,0,20240328,20240704,2024
mercm002,Mercado,Michael,R,R,PHI,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,20240624,20240828,2024
merrj001,Merryweather,Julian,R,R,CHN,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240825,2024
merrj002,Merrill,Jackson,L,R,NLS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20240716,20240716,2024
merrj002,Merrill,Jackson,L,R,SDN,163,0,0,0,0,0,0,0,0,0,162,0,162,0,5,1,20240320,20241011,2024
merrw001,Merrifield,Whit,R,R,ATL,42,0,0,0,0,0,40,1,0,0,0,0,0,0,0,2,20240725,20240930,2024
merrw001,Merrifield,Whit,R,R,PHI,53,0,0,0,0,0,14,12,0,25,0,0,25,4,7,4,20240330,20240710,2024
mervm001,Mervis,Matt,L,R,CHN,9,1,0,1,0,1,0,0,0,0,0,0,0,8,1,0,20240423,20240503,2024
meyej002,Meyers,Jake,R,L,HOU,150,0,0,0,0,0,0,0,0,1,146,0,147,1,9,4,20240328,20241002,2024
meyem001,Meyer,Max,L,R,MIA,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240903,2024
mikom001,Mikolas,Miles,R,R,SLN,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240927,2024
milew001,Miley,Wade,L,L,MIL,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20240410,20240416,2024
millb004,Miller,Bryce,R,R,SEA,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240923,2024
millb005,Miller,Bobby,L,R,LAN,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240917,2024
milld003,Millas,Drew,B,R,WAS,20,0,0,0,18,0,0,0,0,0,0,0,0,1,0,3,20240410,20240929,2024
mille002,Miller,Erik,L,L,SFN,73,73,10,63,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928,2024
